 no_of_dependents, education, self_employed, income_annual, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
5,2,2,0.556701030927835,0.4413265306122449,14,0.2466666666666667,0.2328767123287671,0.18041237113402062,0.4781491002570694,0.46258503401360546,0
0,1,1,0.10309278350515463,0.06122448979591836,2,0.5633333333333335,0.0547945205479452,0.02577319587628866,0.06169665809768638,0.10204081632653061,1
3,2,2,0.14432989690721648,0.13520408163265304,6,0.6833333333333333,0.1095890410958904,0.041237113402061855,0.14652956298200515,0.108843537414966,1
4,2,1,0.14432989690721648,0.11479591836734694,20,0.5683333333333334,0.14726027397260272,0.05154639175257732,0.09768637532133675,0.09523809523809525,1
2,2,2,0.5257731958762886,0.5076530612244897,10,0.08000000000000007,0.3184931506849315,0.4896907216494845,0.4370179948586118,0.41496598639455784,0
5,2,2,0.9175257731958762,0.49999999999999994,20,0.3650000000000001,0.3219178082191781,0.845360824742268,0.7352185089974294,0.7142857142857143,0
4,2,1,0.9484536082474226,0.885204081632653,10,0.3616666666666667,0.3698630136986301,0.7783505154639175,0.699228791773779,0.45578231292517013,0
3,2,2,0.5876288659793814,0.5637755102040816,6,0.125,0.226027397260274,0.5412371134020618,0.45758354755784064,0.326530612244898,0
2,1,1,0.09278350515463918,0.07908163265306123,10,0.21000000000000008,0.0136986301369863,0.041237113402061855,0.09254498714652956,0.09523809523809525,0
4,1,1,0.29896907216494845,0.2857142857142857,14,0.8083333333333333,0.11301369863013698,0.15979381443298968,0.22622107969151672,0.28571428571428575,1
4,2,2,0.20618556701030927,0.211734693877551,20,0.1216666666666667,0.14383561643835618,0.06701030927835051,0.14395886889460155,0.09523809523809525,0
1,1,2,0.5979381443298969,0.5051020408163265,6,0.29333333333333333,0.4794520547945206,0.5154639175257731,0.38303341902313626,0.3741496598639456,0
1,1,1,0.18556701030927833,0.13520408163265304,18,0.033333333333333326,0.08561643835616438,0.11855670103092783,0.11053984575835475,0.14285714285714288,0
4,1,2,0.7216494845360825,0.5765306122448979,18,0.595,0.5034246575342466,0.020618556701030927,0.43958868894601544,0.5986394557823129,1
1,2,1,0.03092783505154639,0.04081632653061224,12,0.9466666666666668,0.010273972602739725,0.02577319587628866,0.038560411311053984,0.020408163265306124,1
1,2,1,0.5773195876288659,0.3469387755102041,6,0.07500000000000007,0.1404109589041096,0.47938144329896903,0.5295629820051414,0.3741496598639456,0
0,2,2,0.0,0.0,6,0.28666666666666674,0.017123287671232876,0.005154639175257732,0.010282776349614397,0.0,0
4,2,1,0.4536082474226804,0.2346938775510204,20,0.5216666666666667,0.1815068493150685,0.30412371134020616,0.3444730077120823,0.20408163265306123,1
5,2,1,0.4536082474226804,0.31887755102040816,14,0.7816666666666667,0.452054794520548,0.44329896907216493,0.3033419023136247,0.2380952380952381,1
1,1,2,0.6494845360824741,0.5816326530612245,20,0.7350000000000001,0.3938356164383562,0.4381443298969072,0.6529562982005142,0.5374149659863946,1
4,2,1,0.4329896907216495,0.41581632653061223,14,0.9816666666666667,0.030821917808219176,0.07216494845360824,0.37532133676092544,0.40136054421768713,1
0,2,1,0.07216494845360825,0.08418367346938775,10,0.6383333333333334,0.05136986301369863,0.03608247422680412,0.08226221079691516,0.0272108843537415,1
0,2,1,0.30927835051546393,0.18112244897959182,18,0.8,0.14726027397260272,0.13402061855670103,0.22365038560411313,0.1904761904761905,1
3,1,2,0.04123711340206185,0.020408163265306124,8,0.3966666666666667,0.02054794520547945,0.041237113402061855,0.02827763496143959,0.020408163265306124,0
1,2,2,0.5154639175257731,0.3137755102040816,10,0.7016666666666667,0.0410958904109589,0.44845360824742264,0.3496143958868895,0.2448979591836735,1
3,2,1,0.6391752577319587,0.38010204081632654,14,0.27833333333333343,0.5342465753424658,0.4690721649484536,0.4652956298200514,0.217687074829932,0
2,2,2,0.08247422680412371,0.05612244897959184,6,0.41833333333333345,0.06164383561643835,0.010309278350515464,0.08740359897172237,0.06122448979591837,1
2,2,2,0.6804123711340205,0.36989795918367346,14,0.8383333333333334,0.3904109589041096,0.17010309278350516,0.49614395886889456,0.44897959183673475,1
0,1,2,0.288659793814433,0.20663265306122447,10,0.10166666666666668,0.2671232876712329,0.010309278350515464,0.17994858611825196,0.12244897959183675,0
1,2,1,0.8762886597938143,0.7755102040816326,6,0.6800000000000002,0.708904109589041,0.23195876288659792,0.7017994858611826,0.6326530612244898,1
4,1,1,0.8865979381443299,0.5255102040816326,18,0.7766666666666668,0.4657534246575343,0.7938144329896907,0.8791773778920309,0.8911564625850341,1
1,2,1,0.3814432989690722,0.2857142857142857,2,0.27333333333333343,0.3219178082191781,0.29381443298969073,0.3110539845758355,0.34693877551020413,0
5,1,2,0.15463917525773194,0.10204081632653061,2,0.3616666666666667,0.00684931506849315,0.010309278350515464,0.15167095115681237,0.108843537414966,0
3,2,1,0.07216494845360825,0.0510204081632653,6,0.7450000000000001,0.04452054794520548,0.010309278350515464,0.06683804627249357,0.04081632653061225,1
1,2,2,0.7216494845360825,0.6224489795918366,6,0.4933333333333334,0.3047945205479452,0.07216494845360824,0.5501285347043703,0.39455782312925175,1
0,1,2,0.9278350515463917,0.6403061224489796,2,0.8050000000000002,0.8732876712328768,0.10309278350515463,0.49614395886889456,0.8435374149659864,1
3,2,2,0.5670103092783505,0.4872448979591837,2,0.05833333333333335,0.2568493150684932,0.5463917525773195,0.5218508997429306,0.4829931972789116,1
5,2,1,0.09278350515463918,0.06122448979591836,4,0.9816666666666667,0.0684931506849315,0.05154639175257732,0.048843187660668384,0.034013605442176874,1
2,2,1,0.09278350515463918,0.04846938775510204,4,0.9566666666666668,0.0684931506849315,0.06701030927835051,0.04627249357326478,0.06122448979591837,1
0,1,1,0.5979381443298969,0.6020408163265305,4,0.15666666666666673,0.2328767123287671,0.29896907216494845,0.5552699228791774,0.30612244897959184,1
2,1,1,0.8144329896907216,0.7193877551020408,20,0.20000000000000007,0.0547945205479452,0.07216494845360824,0.8097686375321338,0.6802721088435375,0
2,2,1,0.6494845360824741,0.6326530612244897,20,0.9133333333333333,0.3972602739726028,0.44329896907216493,0.43958868894601544,0.29931972789115646,1
0,1,1,0.7628865979381443,0.4489795918367347,16,0.8133333333333335,0.06164383561643835,0.4020618556701031,0.6889460154241646,0.40136054421768713,1
1,1,2,0.20618556701030927,0.11734693877551021,8,0.3483333333333334,0.13356164383561642,0.0,0.13110539845758357,0.19727891156462588,0
4,1,1,0.6288659793814433,0.6020408163265305,6,0.9983333333333335,0.0,0.5876288659793815,0.5218508997429306,0.45578231292517013,1
4,2,1,0.6701030927835051,0.39540816326530615,12,0.2766666666666667,0.2602739726027397,0.23711340206185566,0.5038560411311055,0.44897959183673475,0
5,1,1,0.1134020618556701,0.10204081632653061,2,0.4916666666666667,0.04794520547945205,0.02577319587628866,0.06683804627249357,0.10204081632653061,1
1,2,2,0.26804123711340205,0.16326530612244897,12,0.036666666666666736,0.0684931506849315,0.10309278350515463,0.21336760925449874,0.14285714285714288,0
3,1,2,0.7010309278350515,0.4744897959183673,2,0.6516666666666668,0.2191780821917808,0.38144329896907214,0.38303341902313626,0.2653061224489796,1
3,2,1,0.8865979381443299,0.673469387755102,10,0.1316666666666667,0.3493150684931507,0.7989690721649484,0.686375321336761,0.6598639455782314,0
0,1,2,0.8969072164948453,0.6505102040816326,18,0.385,0.4280821917808219,0.17525773195876287,0.5809768637532134,0.3673469387755102,0
5,2,2,0.7010309278350515,0.548469387755102,4,0.5516666666666667,0.2808219178082192,0.36597938144329895,0.3676092544987147,0.6802721088435375,1
0,1,1,0.6907216494845361,0.46683673469387754,10,0.050000000000000044,0.6746575342465754,0.4845360824742268,0.4138817480719794,0.30612244897959184,0
5,1,2,0.9278350515463917,0.7372448979591836,16,0.13833333333333342,0.6095890410958904,0.6855670103092784,0.7737789203084834,0.38775510204081637,0
0,1,1,0.6082474226804123,0.49489795918367346,16,0.6300000000000001,0.4726027397260274,0.11855670103092783,0.4884318766066838,0.3741496598639456,1
1,1,1,0.4329896907216495,0.3673469387755102,8,0.99,0.3938356164383562,0.3247422680412371,0.23393316195372751,0.163265306122449,1
4,2,2,0.9999999999999999,0.5714285714285714,12,0.44500000000000006,0.9726027397260274,0.5103092783505154,0.7557840616966581,0.3673469387755102,1
5,2,2,0.3814432989690722,0.3494897959183674,4,0.6800000000000002,0.0273972602739726,0.09278350515463918,0.39331619537275064,0.35374149659863946,1
3,1,2,0.6804123711340205,0.5331632653061223,2,0.22166666666666668,0.3698630136986301,0.0979381443298969,0.5886889460154242,0.4285714285714286,1
4,2,2,0.3505154639175258,0.21428571428571427,14,0.0033333333333334103,0.2226027397260274,0.19072164948453607,0.19280205655526994,0.27891156462585037,0
4,1,2,0.05154639175257732,0.05867346938775509,14,0.7266666666666668,0.07534246575342465,0.03092783505154639,0.04113110539845759,0.0272108843537415,1
2,2,1,0.3917525773195876,0.20918367346938774,6,0.03833333333333333,0.386986301369863,0.05154639175257732,0.35989717223650386,0.27891156462585037,0
4,1,2,0.16494845360824742,0.09693877551020408,12,0.6166666666666667,0.0684931506849315,0.14948453608247422,0.11311053984575835,0.14965986394557823,1
3,2,2,0.556701030927835,0.5280612244897959,12,0.5150000000000001,0.3047945205479452,0.5670103092783505,0.39845758354755784,0.33333333333333337,1
4,2,2,0.6804123711340205,0.6096938775510203,18,0.08166666666666667,0.6472602739726028,0.0,0.39845758354755784,0.6394557823129252,0
5,2,1,0.04123711340206185,0.030612244897959183,2,0.03166666666666673,0.00684931506849315,0.05670103092783505,0.04627249357326478,0.04081632653061225,0
1,2,2,0.4123711340206186,0.40561224489795916,14,0.15166666666666673,0.20205479452054792,0.10824742268041238,0.35475578406169667,0.17687074829931973,0
4,2,2,0.49484536082474223,0.46938775510204084,10,0.7583333333333333,0.1267123287671233,0.03092783505154639,0.3264781491002571,0.17687074829931973,1
1,2,2,0.4020618556701031,0.30357142857142855,6,0.09000000000000008,0.2534246575342466,0.28865979381443296,0.41131105398457585,0.2380952380952381,0
3,2,1,0.20618556701030927,0.21683673469387754,2,0.9616666666666667,0.17465753424657532,0.06701030927835051,0.15681233933161956,0.2108843537414966,1
1,2,2,0.32989690721649484,0.211734693877551,16,0.020000000000000018,0.2226027397260274,0.31443298969072164,0.20822622107969152,0.20408163265306123,0
0,1,2,0.7113402061855669,0.3979591836734694,14,0.7433333333333334,0.3287671232876712,0.20103092783505155,0.596401028277635,0.54421768707483,1
3,1,2,0.5773195876288659,0.4923469387755102,16,0.021666666666666723,0.3835616438356165,0.4175257731958763,0.5758354755784062,0.4285714285714286,0
2,1,2,0.32989690721649484,0.32142857142857145,14,0.9283333333333335,0.11986301369863013,0.12886597938144329,0.21593830334190234,0.1292517006802721,1
2,2,2,0.7731958762886597,0.45918367346938777,20,0.3400000000000001,0.5034246575342466,0.02577319587628866,0.46272493573264784,0.3129251700680272,0
0,1,2,0.03092783505154639,0.022959183673469385,14,0.42666666666666675,0.03424657534246575,0.0,0.038560411311053984,0.034013605442176874,1
2,1,1,0.5257731958762886,0.2729591836734694,14,0.15500000000000003,0.2363013698630137,0.12371134020618556,0.519280205655527,0.35374149659863946,0
0,1,2,0.4639175257731959,0.3596938775510204,14,0.9683333333333335,0.3801369863013699,0.31443298969072164,0.44473007712082263,0.163265306122449,1
2,1,1,0.422680412371134,0.30357142857142855,14,0.6983333333333335,0.1780821917808219,0.13402061855670103,0.35218508997429304,0.38775510204081637,1
2,1,1,0.07216494845360825,0.05612244897959184,16,0.2633333333333334,0.0,0.005154639175257732,0.07455012853470437,0.07482993197278912,0
4,1,2,0.18556701030927833,0.18367346938775508,14,0.9283333333333335,0.1506849315068493,0.07731958762886598,0.10025706940874035,0.14285714285714288,1
2,1,1,0.18556701030927833,0.18622448979591835,16,0.21500000000000008,0.18493150684931509,0.15979381443298968,0.14138817480719795,0.14965986394557823,0
3,2,2,0.4020618556701031,0.3979591836734694,12,0.3966666666666667,0.136986301369863,0.041237113402061855,0.21850899742930593,0.38775510204081637,0
1,2,2,0.6907216494845361,0.3596938775510204,10,0.8800000000000001,0.16095890410958902,0.6701030927835051,0.6786632390745502,0.6122448979591837,1
5,1,1,0.21649484536082472,0.14795918367346936,6,0.06500000000000006,0.1780821917808219,0.12886597938144329,0.20565552699228792,0.163265306122449,0
5,1,1,0.5773195876288659,0.41581632653061223,18,0.1266666666666667,0.08904109589041095,0.3865979381443299,0.5347043701799487,0.1904761904761905,0
5,2,2,0.8041237113402061,0.7576530612244897,14,0.41500000000000004,0.5102739726027398,0.010309278350515464,0.4370179948586118,0.4761904761904762,0
3,2,1,0.36082474226804123,0.3163265306122449,18,0.4783333333333334,0.3801369863013699,0.15979381443298968,0.21850899742930593,0.27891156462585037,1
0,2,2,0.24742268041237112,0.20663265306122447,18,0.935,0.003424657534246575,0.18041237113402062,0.15167095115681237,0.2585034013605442,1
0,2,2,0.288659793814433,0.17091836734693877,12,0.18166666666666675,0.2226027397260274,0.25257731958762886,0.19794344473007713,0.2380952380952381,0
4,1,2,0.2577319587628866,0.2525510204081633,4,0.38,0.2705479452054795,0.1134020618556701,0.2493573264781491,0.108843537414966,1
4,2,2,0.5670103092783505,0.4923469387755102,8,0.6516666666666668,0.3047945205479452,0.1134020618556701,0.3033419023136247,0.20408163265306123,1
2,1,2,0.13402061855670103,0.08418367346938775,4,0.4733333333333334,0.136986301369863,0.06701030927835051,0.11568123393316196,0.11564625850340136,1
5,2,2,0.6804123711340205,0.5025510204081632,4,0.265,0.5,0.15463917525773196,0.634961439588689,0.33333333333333337,0
1,1,1,0.8144329896907216,0.8010204081632653,10,0.7583333333333333,0.003424657534246575,0.654639175257732,0.7660668380462725,0.3197278911564626,1
3,2,1,0.9278350515463917,0.6989795918367346,20,0.6466666666666667,0.1678082191780822,0.8402061855670103,0.6555269922879178,0.761904761904762,1
1,2,1,0.7628865979381443,0.6556122448979591,6,0.14,0.09246575342465753,0.06185567010309278,0.506426735218509,0.5374149659863946,0
4,1,2,0.04123711340206185,0.033163265306122444,20,0.9483333333333335,0.05136986301369863,0.05154639175257732,0.03598971722365039,0.01360544217687075,1
1,2,1,0.4639175257731959,0.46938775510204084,20,0.2416666666666667,0.07534246575342465,0.0,0.27763496143958866,0.272108843537415,0
0,1,2,0.12371134020618556,0.13265306122448978,6,0.15500000000000003,0.02054794520547945,0.07731958762886598,0.13110539845758357,0.12244897959183675,0
3,1,1,0.9484536082474226,0.6198979591836734,10,0.19000000000000006,0.3047945205479452,0.6907216494845361,0.6041131105398458,0.380952380952381,0
2,1,2,0.979381443298969,0.49999999999999994,16,0.15833333333333333,0.09931506849315068,0.7061855670103092,0.9434447300771209,0.7346938775510204,0
3,2,1,0.8969072164948453,0.5280612244897959,14,0.8583333333333334,0.010273972602739725,0.5567010309278351,0.5475578406169667,0.435374149659864,1
5,1,2,0.4536082474226804,0.2602040816326531,8,0.7633333333333334,0.136986301369863,0.22164948453608246,0.39845758354755784,0.19727891156462588,1
5,2,1,0.556701030927835,0.3622448979591837,10,0.2616666666666667,0.2397260273972603,0.4020618556701031,0.5218508997429306,0.3129251700680272,0
0,1,1,0.08247422680412371,0.07397959183673469,10,0.9233333333333333,0.09246575342465753,0.041237113402061855,0.06683804627249357,0.0816326530612245,1
3,1,2,0.3402061855670103,0.25510204081632654,16,0.040000000000000036,0.08561643835616438,0.04639175257731959,0.3161953727506427,0.163265306122449,0
0,2,2,0.7938144329896907,0.7959183673469387,14,0.915,0.6678082191780822,0.5309278350515464,0.6760925449871465,0.7210884353741497,1
3,1,1,0.6082474226804123,0.6096938775510203,12,0.6200000000000001,0.0136986301369863,0.5721649484536082,0.596401028277635,0.34013605442176875,1
3,2,1,0.8969072164948453,0.5255102040816326,6,0.9316666666666669,0.3321917808219178,0.8505154639175257,0.7455012853470437,0.7551020408163266,1
4,1,2,0.5257731958762886,0.3852040816326531,8,0.4733333333333334,0.1780821917808219,0.08762886597938144,0.35218508997429304,0.34013605442176875,1
5,2,2,0.1134020618556701,0.11479591836734694,4,0.07666666666666666,0.11301369863013698,0.08247422680412371,0.07969151670951156,0.108843537414966,1
3,1,2,0.3917525773195876,0.31887755102040816,18,0.5583333333333333,0.2089041095890411,0.36082474226804123,0.32390745501285345,0.28571428571428575,1
2,2,2,0.8762886597938143,0.5714285714285714,4,0.10833333333333339,0.2842465753424658,0.7628865979381443,0.7686375321336761,0.489795918367347,0
1,2,2,0.9587628865979381,0.5025510204081632,16,0.9266666666666667,0.8561643835616438,0.0,0.9100257069408741,0.4217687074829932,1
5,1,1,0.9072164948453607,0.5025510204081632,2,0.2333333333333334,0.589041095890411,0.05154639175257732,0.724935732647815,0.5170068027210885,0
0,1,1,0.7319587628865979,0.586734693877551,2,0.5266666666666668,0.541095890410959,0.30412371134020616,0.6555269922879178,0.27891156462585037,1
